"","model","metric","mean"
"14509","5055","mean.species",0.0390713946840826
"14510","5056","mean.species",0.0450877920083444
"14511","5057","mean.species",0.0397169657832463
"14512","5058","mean.species",0.0387561552744703
"14513","5059","mean.species",0.0404054491010172
"14514","506","mean.species",0.0457615756197596
"14515","5060","mean.species",0.0445877138757286
"14516","5061","mean.species",0.0435153901169191
"14517","5062","mean.species",0.0422539164443141
"14518","5063","mean.species",0.0373195849569085
"14519","5064","mean.species",0.0441930463230527
"14520","5065","mean.species",0.0459960559881932
"14521","5066","mean.species",0.0398731894282487
"14522","5067","mean.species",0.03576923745094
"14523","5068","mean.species",0.0430420687748941
"14524","5069","mean.species",0.04248524397727
"14525","507","mean.species",0.0420118417334612
"14526","5070","mean.species",0.0436805797351273
"14527","5071","mean.species",0.0443860509211339
"14528","5072","mean.species",0.0426378566239069
"14529","5073","mean.species",0.0449694740113903
"14530","5074","mean.species",0.0412515944067709
"14531","5075","mean.species",0.0431836895311724
"14532","5076","mean.species",0.0395106900044487
"14533","5077","mean.species",0.0419100631335742
"14534","5078","mean.species",0.0401575123188695
"14535","5079","mean.species",0.0404332625792144
"14536","508","mean.species",0.0430684197866465
"14537","5080","mean.species",0.0394841779638165
"14538","5081","mean.species",0.0373788940950967
"14539","5082","mean.species",0.0402271969933389
"14540","5083","mean.species",0.042702873587586
"14541","5084","mean.species",0.0392646869316208
"14542","5085","mean.species",0.0472638340330557
"14543","5086","mean.species",0.0394641510501655
"14544","5087","mean.species",0.0436881914921638
"14545","5088","mean.species",0.0415619012263305
"14546","5089","mean.species",0.0402001843118917
"14547","509","mean.species",0.0402949449046248
"14548","5090","mean.species",0.045674501820309
"14549","5091","mean.species",0.0392487125038494
"14550","5092","mean.species",0.047269603249805
"14551","5093","mean.species",0.0415508084128559
"14552","5094","mean.species",0.0390100477550274
"14553","5095","mean.species",0.0412744500386095
"14554","5096","mean.species",0.0441062194647127
"14555","5097","mean.species",0.0393959335048855
"14556","5098","mean.species",0.0425102892521866
"14557","5099","mean.species",0.0430252499406935
"14558","51","mean.species",0.0398101273182794
"14559","510","mean.species",0.0437985151712806
"14560","5100","mean.species",0.0449646732663224
"14561","5101","mean.species",0.0406815452671342
"14562","5102","mean.species",0.0410424857925697
"14563","5103","mean.species",0.0385401479466708
"14564","5104","mean.species",0.0446598864621045
"14565","5105","mean.species",0.0399192955576458
"14566","5106","mean.species",0.03764618832699
"14567","5107","mean.species",0.039742316538107
"14568","5108","mean.species",0.0391879359330508
"14569","5109","mean.species",0.0405415503536978
"14570","511","mean.species",0.0430854785578914
"14571","5110","mean.species",0.042344807128228
"14572","5111","mean.species",0.044314133426374
"14573","5112","mean.species",0.0444595521896723
"14574","5113","mean.species",0.0471308385214134
"14575","5114","mean.species",0.0453407112899711
"14576","5115","mean.species",0.0467967420915
"14577","5116","mean.species",0.0407607867252254
"14578","5117","mean.species",0.046803465978014
"14579","5118","mean.species",0.0359808231589341
"14580","5119","mean.species",0.0373863577383974
"14581","512","mean.species",0.0455012945341265
"14582","5120","mean.species",0.0408042755629762
"14583","5121","mean.species",0.0440306030537726
"14584","5122","mean.species",0.0437460287778965
"14585","5123","mean.species",0.0462164474498758
"14586","5124","mean.species",0.0375189379884178
"14587","5125","mean.species",0.0441947918660305
"14588","5126","mean.species",0.0444275850735084
"14589","5127","mean.species",0.04518657414062
"14590","5128","mean.species",0.0400023757257173
"14591","5129","mean.species",0.0423453135672489
"14592","513","mean.species",0.0379441901789061
"14593","5130","mean.species",0.0449538781914213
"14594","5131","mean.species",0.0437134261295081
"14595","5132","mean.species",0.0394885987538503
"14596","5133","mean.species",0.0466201418249152
"14597","5134","mean.species",0.0445868384264212
"14598","5135","mean.species",0.0383209022465611
"14599","5136","mean.species",0.0460053861351737
"14600","5137","mean.species",0.0435531904385388
"14601","5138","mean.species",0.0436908228891896
"14602","5139","mean.species",0.0427250576062315
"14603","514","mean.species",0.0417159335097172
"14604","5140","mean.species",0.0443957740596428
"14605","5141","mean.species",0.0417825853116321
"14606","5142","mean.species",0.04235742564309
"14607","5143","mean.species",0.0394043319700562
"14608","5144","mean.species",0.0476612490752198
"14609","5145","mean.species",0.0474985261916225
"14610","5146","mean.species",0.0422013535753471
"14611","5147","mean.species",0.0447943296089379
"14612","5148","mean.species",0.042880251084038
"14613","5149","mean.species",0.0410805524636251
"14614","515","mean.species",0.0444176930229084
"14615","5150","mean.species",0.0412185197590893
"14616","5151","mean.species",0.0428065745633275
"14617","5152","mean.species",0.0456149116739401
"14618","5153","mean.species",0.041149136446114
"14619","5154","mean.species",0.0445686568557336
"14620","5155","mean.species",0.0402804123981009
"14621","5156","mean.species",0.0469685330500291
"14622","5157","mean.species",0.0430367188890834
"14623","5158","mean.species",0.0367408278029306
"14624","5159","mean.species",0.0426283924978481
"14625","516","mean.species",0.0453044101928781
"14626","5160","mean.species",0.0449492246870397
"14627","5161","mean.species",0.0430206177972133
"14628","5162","mean.species",0.044903163714137
"14629","5163","mean.species",0.0438957542618441
"14630","5164","mean.species",0.0422222750420647
"14631","5165","mean.species",0.0445755142135333
"14632","5166","mean.species",0.0424334125701514
"14633","5167","mean.species",0.0419899205501486
"14634","5168","mean.species",0.0410819059252577
"14635","5169","mean.species",0.046471511151144
"14636","517","mean.species",0.0460266278220964
"14637","5170","mean.species",0.0492032487869138
"14638","5171","mean.species",0.0370518897324043
"14639","5172","mean.species",0.0433169814493655
"14640","5173","mean.species",0.0418707144494253
"14641","5174","mean.species",0.0442692109802452
"14642","5175","mean.species",0.0481902189237995
"14643","5176","mean.species",0.0457320318542438
"14644","5177","mean.species",0.0426065283725236
"14645","5178","mean.species",0.0411539520609843
"14646","5179","mean.species",0.0436565714375794
"14647","518","mean.species",0.0457718071689079
"14648","5180","mean.species",0.0473001008874144
"14649","5181","mean.species",0.0427156352812134
"14650","5182","mean.species",0.0448279417173877
"14651","5183","mean.species",0.0475808583491302
"14652","5184","mean.species",0.0381182167421742
"14653","5185","mean.species",0.0461421358984834
"14654","5186","mean.species",0.0413215305426842
"14655","5187","mean.species",0.0412041370902399
"14656","5188","mean.species",0.0442603607453488
"14657","5189","mean.species",0.038850479667469
"14658","519","mean.species",0.0474043494247473
"14659","5190","mean.species",0.0412371930630018
"14660","5191","mean.species",0.0463156561426665
"14661","5192","mean.species",0.0424494665102134
"14662","5193","mean.species",0.0407601931622691
"14663","5194","mean.species",0.0448655059378621
"14664","5195","mean.species",0.0396130802919563
"14665","5196","mean.species",0.0438804414388221
"14666","5197","mean.species",0.0433509238417732
"14667","5198","mean.species",0.0453844884214027
"14668","5199","mean.species",0.0390586141757486
"14669","52","mean.species",0.0514806109700076
"14670","520","mean.species",0.0366645264688034
"14671","5200","mean.species",0.0428065004129911
"14672","5201","mean.species",0.0410932608258402
"14673","5202","mean.species",0.0407858806764708
"14674","5203","mean.species",0.0423922446411544
"14675","5204","mean.species",0.0407267561962695
"14676","5205","mean.species",0.041278998701369
"14677","5206","mean.species",0.0411078567226475
"14678","5207","mean.species",0.0415873944572236
"14679","5208","mean.species",0.0417647770565213
"14680","5209","mean.species",0.0428715958367368
"14681","521","mean.species",0.0415774984010452
"14682","5210","mean.species",0.0404665674762668
"14683","5211","mean.species",0.0426297613099111
"14684","5212","mean.species",0.0458987720419927
"14685","5213","mean.species",0.0435062700306488
"14686","5214","mean.species",0.0448603877327743
"14687","5215","mean.species",0.0438399420337455
"14688","5216","mean.species",0.0454209036705965
"14689","5217","mean.species",0.0439899385799508
"14690","5218","mean.species",0.0452320516757683
"14691","5219","mean.species",0.0437826731076976
"14692","522","mean.species",0.0397348943446605
"14693","5220","mean.species",0.0384435330775691
"14694","5221","mean.species",0.0426298688730333
"14695","5222","mean.species",0.0418601987170765
"14696","5223","mean.species",0.0439843485677261
"14697","5224","mean.species",0.0443228463245259
"14698","5225","mean.species",0.0417702969479467
"14699","5226","mean.species",0.0499588567593676
"14700","5227","mean.species",0.0449565993171791
"14701","5228","mean.species",0.03717186893571
"14702","5229","mean.species",0.046802049797047
"14703","523","mean.species",0.0392024402790078
"14704","5230","mean.species",0.0443681465970676
"14705","5231","mean.species",0.0441340526966454
"14706","5232","mean.species",0.0392321284074475
"14707","5233","mean.species",0.0437111701440275
"14708","5234","mean.species",0.0461411735240981
"14709","5235","mean.species",0.0390759200627115
"14710","5236","mean.species",0.0375606251395175
"14711","5237","mean.species",0.0391057301349792
"14712","5238","mean.species",0.0399811049290045
"14713","5239","mean.species",0.0385506481981764
"14714","524","mean.species",0.0443680870736272
"14715","5240","mean.species",0.0379565479892854
"14716","5241","mean.species",0.0413437920625401
"14717","5242","mean.species",0.0417107988727722
"14718","5243","mean.species",0.036819158913002
"14719","5244","mean.species",0.0497711898629983
"14720","5245","mean.species",0.0413655030273928
"14721","5246","mean.species",0.0414907209891488
"14722","5247","mean.species",0.0385487249913457
"14723","5248","mean.species",0.0458832644468819
"14724","5249","mean.species",0.04115713257751
"14725","525","mean.species",0.0398554272233033
"14726","5250","mean.species",0.0393828935222771
"14727","5251","mean.species",0.0386702506447249
"14728","5252","mean.species",0.0444933742721355
"14729","5253","mean.species",0.044411829921325
"14730","5254","mean.species",0.0511908078347504
"14731","5255","mean.species",0.0432011357115042
"14732","5256","mean.species",0.0427124399764485
"14733","5257","mean.species",0.0447243280006838
"14734","5258","mean.species",0.0473534741921674
"14735","5259","mean.species",0.0441646869920706
"14736","526","mean.species",0.0375184385651495
"14737","5260","mean.species",0.0414186233565116
"14738","5261","mean.species",0.0394983775571219
"14739","5262","mean.species",0.0434062383399706
"14740","5263","mean.species",0.0452055857240017
"14741","5264","mean.species",0.0405612732429416
"14742","5265","mean.species",0.0426070552801512
"14743","5266","mean.species",0.0431501936396684
"14744","5267","mean.species",0.0352018132469199
"14745","5268","mean.species",0.0434266437296034
"14746","5269","mean.species",0.0477473849797504
"14747","527","mean.species",0.0398235880086248
"14748","5270","mean.species",0.038151822397345
"14749","5271","mean.species",0.0438085894082584
"14750","5272","mean.species",0.0429357143700096
"14751","5273","mean.species",0.0404695041152161
"14752","5274","mean.species",0.0384774462859803
"14753","5275","mean.species",0.0378210994232777
"14754","5276","mean.species",0.0406483744010152
"14755","5277","mean.species",0.0480560634106857
"14756","5278","mean.species",0.0391965205015166
"14757","5279","mean.species",0.0449607376349039
"14758","528","mean.species",0.0382449417751391
"14759","5280","mean.species",0.0407692504082553
"14760","5281","mean.species",0.0421224050389066
"14761","5282","mean.species",0.0409863788953293
"14762","5283","mean.species",0.0492537867528169
"14763","5284","mean.species",0.0416840857141582
"14764","5285","mean.species",0.0379585500087752
"14765","5286","mean.species",0.0409086312590783
"14766","5287","mean.species",0.0389917175051431
"14767","5288","mean.species",0.040692499941046
"14768","5289","mean.species",0.0455907412365284
"14769","529","mean.species",0.0399137374730221
"14770","5290","mean.species",0.0414113964465035
"14771","5291","mean.species",0.0389344365677955
"14772","5292","mean.species",0.0435351878961726
"14773","5293","mean.species",0.0439103581150778
"14774","5294","mean.species",0.0469641733832103
"14775","5295","mean.species",0.0380980098591008
"14776","5296","mean.species",0.0430141402755761
"14777","5297","mean.species",0.0461448796448736
"14778","5298","mean.species",0.03953315733671
"14779","5299","mean.species",0.0415347343366626
"14780","53","mean.species",0.0411187882870521
"14781","530","mean.species",0.0380258820462218
"14782","5300","mean.species",0.0354143725966159
"14783","5301","mean.species",0.0466912346303691
"14784","5302","mean.species",0.0430091154960856
"14785","5303","mean.species",0.0428408842786513
"14786","5304","mean.species",0.0356742133150851
"14787","5305","mean.species",0.0438986074986947
"14788","5306","mean.species",0.0428149805351853
"14789","5307","mean.species",0.0502910721412746
"14790","5308","mean.species",0.0455158973028991
"14791","5309","mean.species",0.0420840646808213
"14792","531","mean.species",0.0440694604640897
"14793","5310","mean.species",0.03861436176575
"14794","5311","mean.species",0.0370490732023974
"14795","5312","mean.species",0.0412956612904427
"14796","5313","mean.species",0.0432537783608219
"14797","5314","mean.species",0.0417859639622895
"14798","5315","mean.species",0.0470328013579149
"14799","5316","mean.species",0.0462676678446147
"14800","5317","mean.species",0.0386958353338856
"14801","5318","mean.species",0.0461002595395083
"14802","5319","mean.species",0.0457634757982552
"14803","532","mean.species",0.0454179442668798
"14804","5320","mean.species",0.0345514533920501
"14805","5321","mean.species",0.0407097940352579
"14806","5322","mean.species",0.0442933493979134
"14807","5323","mean.species",0.0413861455401989
"14808","5324","mean.species",0.0437706295100835
"14809","5325","mean.species",0.0390363120290927
"14810","5326","mean.species",0.040761452310899
"14811","5327","mean.species",0.0427407936789351
"14812","5328","mean.species",0.0401137323327981
"14813","5329","mean.species",0.0410445847147837
"14814","533","mean.species",0.041599745284236
"14815","5330","mean.species",0.0438037397178532
"14816","5331","mean.species",0.0422817435534697
"14817","5332","mean.species",0.0464042024502177
"14818","5333","mean.species",0.0409726444981416
"14819","5334","mean.species",0.0438459942892626
"14820","5335","mean.species",0.0426770637367377
"14821","5336","mean.species",0.0402512969118423
"14822","5337","mean.species",0.0393777595276012
"14823","5338","mean.species",0.0396703991497764
"14824","5339","mean.species",0.0420614402000954
"14825","534","mean.species",0.0412004415600851
"14826","5340","mean.species",0.0432275552502877
"14827","5341","mean.species",0.0454171620441794
"14828","5342","mean.species",0.0429089627326314
"14829","5343","mean.species",0.0377569663627656
"14830","5344","mean.species",0.0433526252774866
"14831","5345","mean.species",0.0385574305171686
"14832","5346","mean.species",0.0427640174640214
"14833","5347","mean.species",0.0432304903314906
"14834","5348","mean.species",0.047339316601295
"14835","5349","mean.species",0.0482630314596209
"14836","535","mean.species",0.0400319574684873
"14837","5350","mean.species",0.0470704247579178
"14838","5351","mean.species",0.0467832049956919
"14839","5352","mean.species",0.0426050046833117
"14840","5353","mean.species",0.0398255362526711
"14841","5354","mean.species",0.0412925106320603
"14842","5355","mean.species",0.0417856522429805
"14843","5356","mean.species",0.0449007364565336
"14844","5357","mean.species",0.0472524199313367
"14845","5358","mean.species",0.0443802480381842
"14846","5359","mean.species",0.041416373287509
"14847","536","mean.species",0.0415543733182092
"14848","5360","mean.species",0.0433642295921627
"14849","5361","mean.species",0.0385825493131511
"14850","5362","mean.species",0.0428555618935023
"14851","5363","mean.species",0.0390439284995655
"14852","5364","mean.species",0.045175955107892
"14853","5365","mean.species",0.0484737997860805
"14854","5366","mean.species",0.0441656163887554
"14855","5367","mean.species",0.0403951893882452
"14856","5368","mean.species",0.0422479452831796
"14857","5369","mean.species",0.0434427091025259
"14858","537","mean.species",0.0451201521146937
"14859","5370","mean.species",0.040063882377474
"14860","5371","mean.species",0.0421838957107321
"14861","5372","mean.species",0.0437479142510386
"14862","5373","mean.species",0.0438540807535728
"14863","5374","mean.species",0.0407232162278336
"14864","5375","mean.species",0.0386713865083764
"14865","5376","mean.species",0.0427361985718417
"14866","5377","mean.species",0.0384107883183462
"14867","5378","mean.species",0.0442181070170368
"14868","5379","mean.species",0.0377844935481544
"14869","538","mean.species",0.0425830479945633
"14870","5380","mean.species",0.0435108953617761
"14871","5381","mean.species",0.0420979836421606
"14872","5382","mean.species",0.0396016373612552
"14873","5383","mean.species",0.0401426028720568
"14874","5384","mean.species",0.0445174859784626
"14875","5385","mean.species",0.0390657123601706
"14876","5386","mean.species",0.0427194453876419
"14877","5387","mean.species",0.0475246861198098
"14878","5388","mean.species",0.0435453509382301
"14879","5389","mean.species",0.0435247437902924
"14880","539","mean.species",0.0411415871826607
"14881","5390","mean.species",0.0425723066949698
"14882","5391","mean.species",0.0440214904182999
"14883","5392","mean.species",0.0468999662497568
"14884","5393","mean.species",0.044469123978513
"14885","5394","mean.species",0.0376552088439845
"14886","5395","mean.species",0.0426963059441796
"14887","5396","mean.species",0.0447533896721527
"14888","5397","mean.species",0.0375591112883761
"14889","5398","mean.species",0.0386931929502078
"14890","5399","mean.species",0.0424192788265013
"14891","54","mean.species",0.0427986400510624
"14892","540","mean.species",0.0442083944323842
"14893","5400","mean.species",0.0409084919335257
"14894","5401","mean.species",0.0457383250261542
"14895","5402","mean.species",0.0437961897856846
"14896","5403","mean.species",0.0465275779147303
"14897","5404","mean.species",0.0449057259004377
"14898","5405","mean.species",0.0463203154712801
"14899","5406","mean.species",0.0397101433823129
"14900","5407","mean.species",0.0408486328437594
"14901","5408","mean.species",0.0442953871209582
"14902","5409","mean.species",0.0465914975193493
"14903","541","mean.species",0.041051655687838
"14904","5410","mean.species",0.0437892740568488
"14905","5411","mean.species",0.0364848806449067
"14906","5412","mean.species",0.0505086550890318
"14907","5413","mean.species",0.0436389013248026
"14908","5414","mean.species",0.0443304278518568
"14909","5415","mean.species",0.0415248530550111
"14910","5416","mean.species",0.0402092591621363
"14911","5417","mean.species",0.0437364886137886
"14912","5418","mean.species",0.0393681953029156
"14913","5419","mean.species",0.0422283609913506
"14914","542","mean.species",0.0433340436877278
"14915","5420","mean.species",0.0368787383762945
"14916","5421","mean.species",0.0431939945559418
"14917","5422","mean.species",0.0411890742086531
"14918","5423","mean.species",0.0417793168638265
"14919","5424","mean.species",0.0439808273166267
"14920","5425","mean.species",0.0444083517865419
"14921","5426","mean.species",0.0462762556983243
"14922","5427","mean.species",0.0397758502314091
"14923","5428","mean.species",0.0431668809190598
"14924","5429","mean.species",0.0428743200448616
"14925","543","mean.species",0.0475584573044419
"14926","5430","mean.species",0.0402962693677116
"14927","5431","mean.species",0.047198810812664
"14928","5432","mean.species",0.0430466910035414
"14929","5433","mean.species",0.0455946797795328
"14930","5434","mean.species",0.0351984338557854
"14931","5435","mean.species",0.0412031697373198
"14932","5436","mean.species",0.0410418678898481
"14933","5437","mean.species",0.0460215780755157
"14934","5438","mean.species",0.0431417393140347
"14935","5439","mean.species",0.0402545300001171
"14936","544","mean.species",0.0436398226375012
"14937","5440","mean.species",0.040980969483162
"14938","5441","mean.species",0.0426239216391833
"14939","5442","mean.species",0.0446308576749609
"14940","5443","mean.species",0.0444435323578029
"14941","5444","mean.species",0.0422232114744522
"14942","5445","mean.species",0.0410965571936051
"14943","5446","mean.species",0.0407386304058533
"14944","5447","mean.species",0.0442321511700382
"14945","5448","mean.species",0.042425809780643
"14946","5449","mean.species",0.0444964341662763
"14947","545","mean.species",0.0373615322144142
"14948","5450","mean.species",0.0380987373365932
"14949","5451","mean.species",0.0441934970808004
"14950","5452","mean.species",0.0419926696355149
"14951","5453","mean.species",0.0441658305036336
"14952","5454","mean.species",0.045835516640839
"14953","5455","mean.species",0.0457201594768786
"14954","5456","mean.species",0.042174266321581
"14955","5457","mean.species",0.0486685243350647
"14956","5458","mean.species",0.043004893413501
"14957","5459","mean.species",0.0436359892626221
"14958","546","mean.species",0.0384746245142534
"14959","5460","mean.species",0.0375484925629073
"14960","5461","mean.species",0.0441827992182513
"14961","5462","mean.species",0.0471183699776633
"14962","5463","mean.species",0.0437297228235153
"14963","5464","mean.species",0.043671915572999
"14964","5465","mean.species",0.0425828859965612
"14965","5466","mean.species",0.0432913327190316
"14966","5467","mean.species",0.0410730989734939
"14967","5468","mean.species",0.0405518772005668
"14968","5469","mean.species",0.0428314606857011
"14969","547","mean.species",0.0446761307183794
"14970","5470","mean.species",0.0426946016371793
"14971","5471","mean.species",0.047356683052729
"14972","5472","mean.species",0.0424269086291858
"14973","5473","mean.species",0.0462667296328557
"14974","5474","mean.species",0.0433439349242772
"14975","5475","mean.species",0.04240665038348
"14976","5476","mean.species",0.0406128692145568
"14977","5477","mean.species",0.0441465554808547
"14978","5478","mean.species",0.0423281240925126
"14979","5479","mean.species",0.0401643358200606
"14980","548","mean.species",0.0407376780707458
"14981","5480","mean.species",0.0454190976788123
"14982","5481","mean.species",0.0422723231860193
"14983","5482","mean.species",0.0407243153527651
"14984","5483","mean.species",0.0418726193580973
"14985","5484","mean.species",0.0473478909325114
"14986","5485","mean.species",0.0420404844465205
"14987","5486","mean.species",0.0453284655296882
"14988","5487","mean.species",0.0452246634180216
"14989","5488","mean.species",0.0393707091703612
"14990","5489","mean.species",0.0459706399769697
"14991","549","mean.species",0.0415685230181076
"14992","5490","mean.species",0.0424406930762283
"14993","5491","mean.species",0.0479785518217136
"14994","5492","mean.species",0.0397030637896648
"14995","5493","mean.species",0.0392105369213888
"14996","5494","mean.species",0.0414821903853397
"14997","5495","mean.species",0.0457184957745919
"14998","5496","mean.species",0.0457298771356268
"14999","5497","mean.species",0.045554905000465
"15000","5498","mean.species",0.0419723388483915
"15001","5499","mean.species",0.0383184109986876
"15002","55","mean.species",0.0412640963297128
"15003","550","mean.species",0.0367887167876707
"15004","5500","mean.species",0.0427429188365335
"15005","5501","mean.species",0.0402226959842055
"15006","5502","mean.species",0.0330872776645595
"15007","5503","mean.species",0.0407877533614059
"15008","5504","mean.species",0.04214473058143
"15009","5505","mean.species",0.042242713450714
"15010","5506","mean.species",0.0408963026737644
"15011","5507","mean.species",0.0427638094726445
"15012","5508","mean.species",0.0506651435773818
"15013","5509","mean.species",0.0479765247639059
"15014","551","mean.species",0.0416267022962507
"15015","5510","mean.species",0.0394896557685768
"15016","5511","mean.species",0.0470940396658844
"15017","5512","mean.species",0.0521841909299673
"15018","5513","mean.species",0.0413838319505889
"15019","5514","mean.species",0.041055920316924
"15020","5515","mean.species",0.045707364499892
"15021","5516","mean.species",0.042378848388513
"15022","5517","mean.species",0.0403486011961883
"15023","5518","mean.species",0.0439557062082879
"15024","5519","mean.species",0.0460972561296584
"15025","552","mean.species",0.0430546401729061
"15026","5520","mean.species",0.0425488948621727
"15027","5521","mean.species",0.043661443966289
"15028","5522","mean.species",0.0414699941982373
"15029","5523","mean.species",0.0428766082280907
"15030","5524","mean.species",0.0474073658268264
"15031","5525","mean.species",0.0456061649410596
"15032","5526","mean.species",0.0462864836381669
"15033","5527","mean.species",0.0452222535848909
"15034","5528","mean.species",0.0441468066065676
"15035","5529","mean.species",0.0463472230054466
"15036","553","mean.species",0.0415046104320964
"15037","5530","mean.species",0.0417553742519011
"15038","5531","mean.species",0.0456079962791247
"15039","5532","mean.species",0.0459782953861435
"15040","5533","mean.species",0.0445410521501908
"15041","5534","mean.species",0.04097652238446
"15042","5535","mean.species",0.0454234950692972
"15043","5536","mean.species",0.0398315105198213
"15044","5537","mean.species",0.0404851533237
"15045","5538","mean.species",0.0389536591533555
"15046","5539","mean.species",0.0422038168034392
"15047","554","mean.species",0.0529116476393555
"15048","5540","mean.species",0.0441180766015074
"15049","5541","mean.species",0.0443243047983785
"15050","5542","mean.species",0.0376767616454751
"15051","5543","mean.species",0.0446051856617673
"15052","5544","mean.species",0.0397820708506117
"15053","5545","mean.species",0.0397084714832155
"15054","5546","mean.species",0.0431571065498573
"15055","5547","mean.species",0.0408019479780763
"15056","5548","mean.species",0.0427013467012701
"15057","5549","mean.species",0.0432002981400741
"15058","555","mean.species",0.0432586229081914
"15059","5550","mean.species",0.0450820464531402
"15060","5551","mean.species",0.0436301580038215
"15061","5552","mean.species",0.044422872786073
"15062","5553","mean.species",0.0447546083643641
"15063","5554","mean.species",0.0446683369841618
"15064","5555","mean.species",0.0399850996081104
"15065","5556","mean.species",0.039131240807119
"15066","5557","mean.species",0.0375724910067867
"15067","5558","mean.species",0.0428123275121925
"15068","5559","mean.species",0.0468140858934511
"15069","556","mean.species",0.0438990258930626
"15070","5560","mean.species",0.0436830768973467
"15071","5561","mean.species",0.0463048267953205
"15072","5562","mean.species",0.0420607129672969
"15073","5563","mean.species",0.0446966057654874
"15074","5564","mean.species",0.0434744302359131
"15075","5565","mean.species",0.0369619736092004
"15076","5566","mean.species",0.0406340886866875
"15077","5567","mean.species",0.0395841391067075
"15078","5568","mean.species",0.0423299999153061
"15079","5569","mean.species",0.0453713072660827
"15080","557","mean.species",0.043187860677231
"15081","5570","mean.species",0.0457878954138051
"15082","5571","mean.species",0.0441630740158353
"15083","5572","mean.species",0.0446978383232849
"15084","5573","mean.species",0.0401625670410765
"15085","5574","mean.species",0.0436991949909544
"15086","5575","mean.species",0.0419120086101511
"15087","5576","mean.species",0.03674221330788
"15088","5577","mean.species",0.0437413419327925
"15089","5578","mean.species",0.0426710164149196
"15090","5579","mean.species",0.0367554636811664
"15091","558","mean.species",0.0426876573838393
"15092","5580","mean.species",0.0405382067035953
"15093","5581","mean.species",0.0361856465331169
"15094","5582","mean.species",0.039881920898535
"15095","5583","mean.species",0.0481407485994896
"15096","5584","mean.species",0.0469771472804524
"15097","5585","mean.species",0.0397878549470002
"15098","5586","mean.species",0.0497041425661839
"15099","5587","mean.species",0.0431496585589349
"15100","5588","mean.species",0.0448017719942756
"15101","5589","mean.species",0.0394091363272683
"15102","559","mean.species",0.0406803748895768
"15103","5590","mean.species",0.0416752832861497
"15104","5591","mean.species",0.0418782956925216
"15105","5592","mean.species",0.0388952505926923
"15106","5593","mean.species",0.0410494576869159
"15107","5594","mean.species",0.0436386858421286
"15108","5595","mean.species",0.0400953217495697
"15109","5596","mean.species",0.043231071041475
"15110","5597","mean.species",0.0460223929079257
"15111","5598","mean.species",0.0420212427246309
"15112","5599","mean.species",0.0412767010402624
"15113","56","mean.species",0.0359706990921965
"15114","560","mean.species",0.0434389327758047
"15115","5600","mean.species",0.038669279753372
"15116","5601","mean.species",0.0435171343081557
"15117","5602","mean.species",0.0418489356240794
"15118","5603","mean.species",0.038473205351095
"15119","5604","mean.species",0.0385830932115009
"15120","5605","mean.species",0.044537956119913
"15121","5606","mean.species",0.0396319610820604
"15122","5607","mean.species",0.0419827535170322
"15123","5608","mean.species",0.0367174114170128
"15124","5609","mean.species",0.0359438192231906
"15125","561","mean.species",0.0509190991332278
"15126","5610","mean.species",0.0433913031181634
"15127","5611","mean.species",0.0404042859849668
"15128","5612","mean.species",0.038912389791845
"15129","5613","mean.species",0.0453436309452824
"15130","5614","mean.species",0.045772298442102
"15131","5615","mean.species",0.0459960642281832
"15132","5616","mean.species",0.0460352649550522
"15133","5617","mean.species",0.0390572716268627
"15134","5618","mean.species",0.0407806045514505
"15135","5619","mean.species",0.0401863860606445
"15136","562","mean.species",0.0414980309093321
"15137","5620","mean.species",0.0425267308572445
"15138","5621","mean.species",0.0428900147363266
"15139","5622","mean.species",0.0437757920693302
"15140","5623","mean.species",0.0434494680804957
"15141","5624","mean.species",0.0392882230854682
"15142","5625","mean.species",0.0379792003607148
"15143","5626","mean.species",0.0406904346606121
"15144","5627","mean.species",0.0427675744517797
"15145","5628","mean.species",0.0426248544220003
"15146","5629","mean.species",0.0410696512264051
"15147","563","mean.species",0.0451894719316235
"15148","5630","mean.species",0.0403856019534451
"15149","5631","mean.species",0.0395511631255
"15150","5632","mean.species",0.0422404204949775
"15151","5633","mean.species",0.0396308717204841
"15152","5634","mean.species",0.0430888842573609
"15153","5635","mean.species",0.0360053357981486
"15154","5636","mean.species",0.0367130888370759
"15155","5637","mean.species",0.0452919248975076
"15156","5638","mean.species",0.0417525763463476
"15157","5639","mean.species",0.0433662083279048
"15158","564","mean.species",0.0440599590029663
"15159","5640","mean.species",0.04078946962979
"15160","5641","mean.species",0.0402255469563623
"15161","5642","mean.species",0.0464659498401691
"15162","5643","mean.species",0.043929474862386
"15163","5644","mean.species",0.0487293546567274
"15164","5645","mean.species",0.0424448048496107
"15165","5646","mean.species",0.0467130217526077
"15166","5647","mean.species",0.0501161154175804
"15167","5648","mean.species",0.04507236903994
"15168","5649","mean.species",0.0440993770522249
"15169","565","mean.species",0.0453223110095011
"15170","5650","mean.species",0.0465014415798938
"15171","5651","mean.species",0.0435639209497979
"15172","5652","mean.species",0.0439672900855067
"15173","5653","mean.species",0.0390845532268299
"15174","5654","mean.species",0.0479972833125573
"15175","5655","mean.species",0.0394765447275092
"15176","5656","mean.species",0.045688947874298
"15177","5657","mean.species",0.0441969566302615
"15178","5658","mean.species",0.0440680215924094
"15179","5659","mean.species",0.0454201153633698
"15180","566","mean.species",0.0443099187351979
